"","left_first_type","right_first_type","left_second_type","right_second_type","left_side_won","hp_diff","attack_diff","defense_diff","spatk_diff","spdef_diff","speed_diff"
"31133",7,1,3,6,1,3,-26,-32,-1,-20,20
"31134",13,1,1,15,1,20,20,50,0,10,5
"31135",13,9,10,6,0,10,16,-35,-40,-25,-56
"31136",10,15,7,14,1,-2,20,7,52,51,18
"31137",9,1,10,9,1,-39,-8,-23,13,-2,34
"31138",10,1,15,1,1,10,15,0,12,-7,30
"31139",14,1,15,1,0,6,47,6,-23,1,-29
"31140",11,8,12,1,0,30,130,130,55,-45,-15
"31141",18,1,16,9,0,-15,-25,15,-1,-12,-72
"31142",4,1,15,9,0,-37,-3,-40,-58,-40,-37
"31143",10,1,15,1,0,-46,-48,-10,-91,-10,-70
"31144",11,16,1,9,0,5,35,55,15,10,-10
"31145",4,14,5,1,0,-82,-93,-62,-70,-55,-29
"31146",10,1,12,1,0,0,-2,24,-15,15,-9
"31147",12,10,18,5,1,-55,22,12,4,-6,43
"31148",4,1,11,1,0,0,0,9,30,4,-8
"31149",15,1,4,1,1,20,35,90,10,85,60
"31150",18,9,16,9,0,-15,-90,35,-27,5,-45
"31151",10,13,18,16,0,-5,57,-5,32,25,0
"31152",13,1,10,15,1,6,25,15,10,35,87
"31153",13,9,12,1,0,-30,5,-50,-64,-170,-7
"31154",10,1,15,9,0,-27,-13,-25,-58,-25,-34
"31155",12,1,18,13,0,-35,25,0,-15,-15,-10
"31156",17,16,16,12,1,30,71,80,50,40,29
"31157",18,1,3,12,1,-8,-20,-5,10,-5,22
"31158",5,1,13,9,1,81,91,35,91,23,49
"31159",18,1,7,4,0,-23,-75,-66,-67,-40,-55
"31160",17,10,12,12,1,-40,-50,70,-10,90,10
"31161",10,15,10,1,1,19,19,20,62,45,12
"31162",11,1,15,6,0,-58,-30,-40,-130,-90,-5
"31163",18,9,11,8,0,-60,-150,-130,-95,-60,-5
"31164",18,9,6,1,0,15,-80,17,45,30,-17
"31165",10,16,11,1,1,27,23,7,87,23,23
"31166",18,1,13,1,1,-30,-50,0,10,-95,20
"31167",18,16,1,7,0,15,-110,65,90,-25,-45
"31168",5,1,15,1,1,15,45,0,-65,-35,5
"31169",7,19,15,1,1,-30,45,45,5,5,40
"31170",18,5,6,1,1,-15,-92,-42,-9,-29,12
"31171",16,1,7,1,1,46,83,87,0,30,-40
"31172",14,3,9,1,1,25,-10,-25,-5,-60,50
"31173",13,9,16,19,1,-12,-20,-55,-4,-36,57
"31174",4,1,5,1,1,31,62,24,19,-16,74
"31175",13,1,18,1,1,20,-15,5,-25,5,10
"31176",16,7,7,1,1,-24,14,5,-18,15,8
"31177",18,11,7,12,0,-20,-30,-10,-25,5,-5
"31178",4,1,18,15,1,10,15,10,35,-20,15
"31179",14,12,10,1,1,6,13,-8,30,10,49
"31180",11,9,4,1,1,49,100,50,40,40,26
"31181",15,6,3,1,1,-26,-72,-5,60,70,23
"31182",3,9,9,1,1,57,115,45,65,25,90
"31183",1,11,11,1,0,-25,-15,15,15,10,-43
"31184",18,1,13,9,1,45,35,15,50,25,20
"31185",13,9,13,1,1,-60,-10,-40,-34,-34,25
"31186",13,9,18,1,1,33,27,18,77,17,77
"31187",13,1,18,1,0,30,85,5,20,-5,-7
"31188",18,3,18,12,1,20,92,27,64,24,45
"31189",11,1,15,1,0,-31,-50,40,-149,-65,-75
"31190",15,1,6,1,1,56,5,11,119,-20,54
"31191",18,1,6,1,0,15,-25,10,28,0,-25
"31192",8,1,13,1,1,-31,-45,-40,45,-30,11
"31193",6,1,18,1,0,-60,-20,-55,-115,-95,-20
"31194",18,1,13,1,1,-35,49,30,34,0,22
"31195",7,9,5,1,1,43,84,13,119,50,80
"31196",9,1,1,18,0,-14,-34,-77,15,-15,-64
"31197",18,1,15,7,0,-18,-112,-33,-7,-52,-66
"31198",15,9,2,7,0,-10,-25,-25,35,-25,22
"31199",18,13,1,1,1,92,50,40,58,70,25
"31200",18,17,12,12,0,-46,-22,23,-7,-15,-28
"31201",2,9,12,19,1,-30,25,-28,10,-28,46
"31202",10,1,2,8,0,21,5,18,-18,7,-13
"31203",10,15,18,9,1,15,50,15,65,-15,40
"31204",7,7,18,1,1,25,95,45,70,50,15
"31205",15,8,18,4,1,25,5,5,5,5,15
"31206",4,1,18,3,0,-15,-80,0,-30,5,-60
"31207",11,10,10,15,0,-1,4,-15,-90,-55,-55
"31208",18,3,13,1,0,-47,-40,-25,10,-55,-45
"31209",13,9,15,1,1,25,-25,-25,-49,1,30
"31210",17,9,1,7,0,-15,-45,65,0,-25,-15
"31211",6,1,7,9,0,-3,41,-3,-79,-10,-15
"31212",13,1,5,1,1,15,51,56,9,41,90
"31213",9,1,11,1,0,-30,-42,7,17,23,-2
"31214",11,1,9,1,1,40,90,80,15,5,5
"31215",14,12,18,15,0,16,7,2,30,20,0
"31216",1,18,18,6,1,0,110,50,35,30,25
"31217",15,1,15,1,0,-32,-62,-14,-71,-9,-26
"31218",18,1,13,1,0,-71,-57,20,40,50,-22
"31219",15,1,4,9,1,-24,-65,-25,10,15,9
"31220",12,9,18,17,0,-55,-35,-85,20,-20,20
"31221",7,9,5,1,1,-23,12,6,10,-4,71
"31222",1,15,18,9,1,5,100,-60,-70,10,80
"31223",16,16,13,9,0,-6,30,40,-37,23,-21
"31224",9,1,2,18,1,-5,-65,-40,25,15,15
"31225",6,1,18,1,0,-8,-22,-48,-75,-50,-60
"31226",1,7,7,9,0,18,112,60,-16,53,-9
"31227",9,11,15,6,0,3,25,-17,-50,-60,-52
"31228",17,9,17,10,1,20,0,40,5,33,42
"31229",1,17,5,1,0,-8,30,57,-47,-79,-30
"31230",18,1,13,1,0,-68,4,-1,14,-31,-18
"31231",6,1,4,1,1,-15,5,-19,0,-19,35
"31232",18,1,18,1,1,10,33,-2,48,13,11
"31233",16,4,1,9,1,12,61,57,-11,-23,11
"31234",7,16,6,1,1,0,-11,17,89,65,69
"31235",13,1,18,16,1,-36,-30,-70,-65,-40,1
"31236",3,16,10,1,1,5,1,-5,75,45,74
"31237",1,9,7,9,0,-36,-70,-28,-30,-72,-30
"31238",7,7,4,1,0,15,95,20,20,-15,-30
"31239",15,9,13,1,0,-3,-42,14,43,14,-18
"31240",12,1,6,1,1,-34,-40,-20,40,25,19
"31241",10,1,7,7,0,-11,-49,44,-4,-31,-48
"31242",9,4,11,9,1,85,25,15,65,55,5
"31243",13,9,13,9,0,-13,-25,-10,-3,1,-40
"31244",1,9,1,7,0,-10,-105,-13,40,-3,-35
"31245",2,1,1,11,1,5,35,-20,15,-20,45
"31246",1,5,9,3,1,0,-45,-58,-35,-58,30
"31247",15,1,18,3,1,20,-25,40,65,75,45
"31248",13,1,11,1,1,-35,-70,-80,-20,-20,25
"31249",15,1,9,11,1,2,-40,2,5,5,7
"31250",15,1,5,1,0,112,-32,-10,-79,-96,-42
"31251",10,3,18,1,0,-5,-28,-23,-38,-23,-41
"31252",5,1,14,3,0,38,9,25,58,48,-45
"31253",15,1,9,1,1,11,-25,30,112,62,105
"31254",4,1,15,1,0,10,-105,20,-105,40,-55
"31255",1,9,15,1,0,15,-25,100,-115,70,-45
"31256",13,1,1,15,0,30,45,11,30,81,-17
"31257",3,1,4,1,1,16,19,31,30,36,25
"31258",17,10,16,6,1,10,50,-100,50,-100,10
"31259",17,6,11,1,0,-25,5,15,10,40,-15
"31260",11,1,16,7,0,-41,-79,5,-32,-40,-73
"31261",3,16,1,1,1,30,25,-10,95,75,95
"31262",1,17,5,1,0,-45,-5,12,-60,-55,-5
"31263",5,1,16,3,0,-65,-114,-45,-55,-35,-41
"31264",17,12,18,1,0,32,5,135,5,30,-5
"31265",11,10,15,1,0,-101,91,22,22,22,22
"31266",13,1,13,1,0,-25,36,0,5,-10,-3
"31267",10,3,18,9,1,30,85,30,60,30,-30
"31268",1,11,4,1,0,-10,5,21,5,21,-20
"31269",13,11,17,7,0,-31,-30,-79,-50,-22,-33
"31270",13,9,13,1,1,-22,-45,-25,10,-30,1
"31271",1,9,10,3,0,-20,-20,42,-10,42,-40
"31272",9,11,18,1,1,1,15,17,-17,-1,6
"31273",15,1,18,1,1,-5,30,-5,0,45,95
"31274",18,1,16,16,0,100,-5,-40,35,-20,-10
"31275",7,1,9,11,1,66,49,15,46,20,49
"31276",7,9,4,9,0,27,25,20,-35,74,-11
"31277",10,13,5,1,1,55,112,40,92,40,10
"31278",18,9,18,1,1,-4,-16,-57,-48,-52,20
"31279",15,1,13,1,0,-115,-80,-15,-10,-45,15
"31280",15,1,10,1,0,-30,-59,-45,50,-15,-16
"31281",9,11,10,1,0,14,21,15,-1,0,-22
"31282",13,1,16,6,1,21,-78,-46,-96,-51,2
"31283",18,5,7,12,0,55,-62,-42,-69,-29,47
"31284",17,16,15,1,1,12,34,61,-6,61,3
"31285",1,9,7,1,1,5,-36,-10,-1,-60,1
"31286",18,15,14,3,1,10,-20,-45,20,45,5
"31287",13,1,7,17,1,9,-5,-80,-45,-40,1
"31288",1,11,18,12,0,-55,-57,-20,-45,-30,-18
"31289",18,3,3,12,1,12,70,25,70,20,63
"31290",1,11,13,9,0,15,9,42,39,67,-26
"31291",18,1,1,1,1,10,33,-15,36,15,16
"31292",17,1,15,1,0,-46,-10,25,-84,-5,-40
"31293",18,1,3,9,0,-40,-90,-85,-57,-45,-75
"31294",4,9,4,1,0,-20,-10,47,0,47,-19
"31295",16,9,18,12,1,30,57,22,14,34,70
"31296",11,17,18,1,0,-25,65,60,-65,-50,-25
"31297",18,1,15,1,1,-45,42,16,21,0,20
"31298",13,9,15,1,0,15,33,-15,-138,-45,-90
"31299",4,1,18,12,0,-35,-25,-20,-10,-20,-20
"31300",13,1,7,9,0,33,37,40,-16,43,-29
"31301",18,11,16,16,0,-30,-65,-55,-15,-15,-40
"31302",7,14,13,1,1,8,-2,11,59,5,6
"31303",4,9,13,9,1,10,5,77,74,76,16
"31304",13,1,17,1,1,15,15,-35,-5,-25,65
"31305",9,3,10,15,0,-25,12,23,-18,18,-15
"31306",9,1,18,1,1,-1,35,-15,24,0,7
"31307",12,16,10,1,1,-30,-50,-80,-5,-35,15
"31308",4,1,6,9,0,12,-7,0,41,37,-3
"31309",13,1,18,1,1,-50,-30,-40,-50,-60,20
"31310",10,1,14,7,0,-38,-71,-15,-16,-15,-55
"31311",11,9,18,1,1,-20,-30,5,-44,-18,7
"31312",1,1,18,1,0,-25,-23,-18,-58,-18,-41
"31313",15,9,18,1,1,-24,25,70,-20,59,45
"31314",2,8,13,7,0,-55,-68,-60,3,-27,-63
"31315",4,14,12,10,0,-26,-42,-37,-19,-27,-40
"31316",13,1,14,1,1,-15,-23,-18,-23,-8,35
"31317",17,17,17,4,0,-30,-10,60,-90,-40,-40
"31318",9,8,18,10,1,5,15,40,80,5,40
"31319",13,16,18,12,1,0,-73,-33,33,18,20
"31320",11,9,11,18,1,-35,-40,65,-5,10,7
"31321",13,1,18,12,0,155,-100,-80,-10,45,-5
"31322",12,12,6,1,1,15,-5,-5,20,10,10
"31323",10,1,15,9,0,83,50,17,27,36,-2
"31324",16,1,10,16,0,-10,40,45,-65,15,-30
"31325",1,9,4,1,0,5,20,-25,30,-45,0
"31326",3,8,14,1,1,0,47,17,77,37,35
"31327",18,1,12,1,1,35,-47,-149,26,-11,32
"31328",15,1,17,12,0,-1,-77,-154,28,-14,74
"31329",14,3,10,15,1,20,15,75,-10,45,55
"31330",9,11,13,1,0,12,5,60,-27,10,-31
"31331",18,1,15,7,1,17,-20,-10,20,-65,35
"31332",16,3,1,1,0,35,9,10,40,30,-24
"31333",13,1,1,1,0,-5,-20,-6,-5,-6,-18
"31334",4,1,4,1,1,0,-2,-13,20,15,65
"31335",18,1,18,12,0,-50,-75,-15,-45,-50,30
"31336",10,15,16,16,1,10,45,58,27,35,10
"31337",17,10,14,1,0,-21,30,100,5,-1,10
"31338",15,8,18,1,1,57,20,35,50,65,65
"31339",7,18,13,1,1,36,35,56,85,41,22
"31340",17,16,13,7,0,-5,-61,6,1,-16,-85
"31341",3,12,15,1,0,-48,-80,-25,-154,-75,-98
"31342",3,16,18,12,1,-20,-60,-30,35,0,40
"31343",3,13,17,10,1,66,10,-60,125,51,60
"31344",4,1,10,7,1,-1,-5,3,25,-29,7
"31345",12,1,10,1,0,-20,-20,-20,-20,-20,-20
"31346",2,13,18,12,1,-35,25,-10,-40,10,51
"31347",17,17,4,1,0,-10,-15,51,-20,-9,-30
"31348",18,1,18,1,1,29,36,25,18,11,27
"31349",16,6,18,1,0,-9,-13,70,-15,70,-8
"31350",15,1,10,13,0,-50,-97,-75,-12,-35,75
"31351",9,1,15,1,1,-78,-25,0,-52,-30,1
"31352",15,3,14,19,1,30,100,0,110,70,50
"31353",18,12,13,1,0,-20,30,-10,-25,-10,-50
"31354",1,15,18,1,0,-10,3,51,-25,29,-8
"31355",17,10,1,12,0,28,65,60,15,19,-5
"31356",1,1,13,1,0,-40,-58,-30,-78,-65,-31
"31357",4,18,7,1,0,-19,-23,26,37,11,-16
"31358",13,9,16,6,1,2,-35,-95,-42,-88,10
"31359",1,1,14,1,0,-50,-8,7,-38,-48,-40
"31360",14,3,1,7,0,-17,-62,-28,1,-54,-11
"31361",13,1,7,9,0,17,-1,34,-34,1,-26
"31362",13,9,17,6,1,15,5,-20,6,6,50
"31363",7,1,7,9,0,-4,-9,3,24,13,-4
"31364",10,1,13,9,0,-10,-55,-10,22,23,-8
"31365",14,1,7,1,0,61,47,31,7,56,-11
"31366",10,15,4,1,0,4,-10,-15,-55,-40,-115
"31367",2,9,1,15,1,56,66,35,41,23,9
"31368",18,17,6,1,0,-20,-70,10,35,10,-50
"31369",2,1,4,1,0,25,30,38,10,28,-6
"31370",10,7,12,1,0,-10,80,50,-35,-75,-35
"31371",1,11,18,1,0,-40,-41,-15,-21,5,-64
"31372",13,1,7,14,1,9,32,6,-9,5,40
"31373",11,3,7,16,1,-10,87,-25,-75,-35,37
"31374",7,1,4,1,1,18,39,8,64,-5,5
"31375",13,1,13,1,1,-35,71,79,39,31,75
"31376",4,18,14,7,0,-23,-26,30,34,15,-5
"31377",13,1,12,1,0,30,20,40,-30,-70,-60
"31378",12,1,18,12,1,-45,-35,-35,-15,-15,15
"31379",7,1,4,1,0,5,30,-10,15,-5,-55
"31380",3,16,13,9,0,20,45,40,110,70,-15
"31381",9,9,1,1,1,105,58,-16,63,24,51
"31382",7,1,18,4,1,-10,5,-25,-15,-15,20
"31383",6,1,17,17,1,-5,15,-120,35,0,55
"31384",1,11,1,1,0,-5,48,25,-13,5,-55
"31385",13,9,2,9,0,0,-55,-12,-49,14,-41
"31386",18,9,16,4,1,-42,-91,-89,-14,-29,14
"31387",13,1,7,1,0,-50,-35,-20,-55,-10,-40
"31388",11,4,18,1,1,25,16,-25,-34,5,48
"31389",1,1,6,1,0,-5,-60,-44,-15,-80,-56
"31390",10,15,13,1,1,5,10,0,35,-5,15
"31391",13,1,17,1,1,-10,-10,-85,-20,-95,20
"31392",13,9,13,1,0,-40,-40,-10,-95,0,-40
"31393",12,1,13,9,0,3,-17,48,80,53,0
"31394",6,1,7,9,0,-11,-22,-16,-113,-67,-57
"31395",5,9,15,1,0,-5,-8,40,37,15,-2
"31396",3,1,7,9,1,14,74,35,4,18,13
"31397",17,16,2,8,1,25,10,50,-10,20,5
"31398",5,1,7,14,0,-8,-3,-4,3,88,-31
"31399",4,1,18,1,1,-10,8,-3,12,25,45
"31400",10,9,10,1,1,25,14,-10,65,10,91
"31401",13,9,15,9,0,-66,-35,-100,-60,-124,-50
"31402",10,15,12,12,1,30,32,43,70,70,30
"31403",9,4,11,1,1,82,48,22,82,58,58
"31404",18,3,10,1,0,-5,55,9,-30,30,-19
"31405",1,15,7,9,0,-18,-31,-1,-24,21,-61
"31406",1,17,1,15,0,-20,0,25,-55,-40,-35
"31407",2,1,18,18,0,-49,-31,-53,-81,-71,-25
"31408",18,1,6,1,1,5,25,25,70,40,10
"31409",9,15,4,1,1,20,35,30,115,40,30
"31410",1,9,10,12,1,-65,-79,-63,-45,-43,14
"31411",10,1,16,18,1,-15,-6,-80,-26,-85,5
"31412",15,1,16,16,0,5,-20,-10,70,30,-30
"31413",11,18,10,15,1,41,80,15,-5,10,73
"31414",13,16,15,1,0,-5,-45,-5,-35,-5,-30
"31415",13,6,18,1,0,49,-3,74,-3,70,-47
"31416",7,1,4,1,0,-16,8,-26,-22,-36,-79
"31417",18,4,17,17,1,15,5,-45,45,45,45
"31418",2,1,16,12,1,30,105,-100,85,15,45
"31419",13,9,13,1,0,-15,40,-5,11,-14,-5
"31420",18,7,16,19,1,60,15,5,15,45,15
"31421",10,1,2,10,0,25,-5,-30,5,-15,30
"31422",1,1,17,10,0,-15,-20,-115,-30,-130,-15
"31423",13,1,18,1,0,-9,11,-26,-19,-36,-51
"31424",15,1,15,1,0,-31,-25,0,-69,-50,-25
"31425",18,1,15,6,1,32,57,30,15,0,48
"31426",10,15,15,1,1,5,10,15,0,20,10
"31427",1,1,7,7,0,-65,-101,-5,-73,-35,-36
"31428",1,5,18,4,0,-25,-48,-45,-38,-45,-20
"31429",7,1,18,3,0,-30,-25,-49,25,-20,-16
"31430",13,1,1,9,1,55,33,-10,-50,35,-84
"31431",7,7,7,1,0,35,25,2,2,2,-36
"31432",18,12,3,1,1,32,75,57,12,-3,10
"31433",15,1,10,15,0,56,-15,20,-18,-10,-61
"31434",18,1,13,1,0,-40,-36,19,14,-11,-83
"31435",5,1,16,12,0,-20,-40,-80,-15,-25,-15
"31436",7,1,18,1,1,10,-35,-58,50,35,18
"31437",18,16,11,1,1,-15,-25,-25,55,30,50
"31438",8,4,16,11,1,-46,-51,-62,-36,-67,12
"31439",7,7,10,15,1,35,71,21,45,5,35
"31440",13,1,18,1,0,41,6,19,11,14,-36
"31441",15,9,10,18,0,-4,0,-46,46,-41,60
"31442",15,1,10,1,0,-55,-70,-75,-55,15,-5
"31443",6,1,1,1,1,-5,35,0,15,15,50
"31444",9,11,18,3,1,10,-5,102,-7,55,34
"31445",3,1,1,11,1,-15,-9,-50,-24,-30,4
"31446",13,1,1,15,0,24,21,-27,21,-47,-17
"31447",7,9,13,1,1,-27,-14,-9,34,-11,36
"31448",13,1,2,1,0,35,-80,10,-50,5,-70
"31449",4,18,10,9,0,-50,-20,0,40,-40,-65
"31450",18,1,18,1,1,10,15,-13,33,-8,54
"31451",12,12,12,12,0,50,50,40,30,30,0
"31452",18,1,15,6,0,-10,60,25,-75,-95,-40
"31453",18,1,7,7,0,-33,-74,-16,-64,-6,-11
"31454",18,1,15,1,0,-20,-41,35,-11,5,-63
"31455",1,8,10,1,0,5,32,7,-3,7,-4
"31456",2,1,11,1,1,-25,70,0,35,20,35
"31457",10,3,7,7,0,10,30,0,30,0,0
"31458",11,18,15,1,0,4,25,-30,-104,-25,-42
"31459",13,1,15,6,1,37,60,35,-65,-15,20
"31460",11,16,7,1,1,-25,-23,10,-5,25,10
"31461",18,3,1,1,1,20,80,-45,55,-25,70
"31462",12,9,1,15,1,5,20,15,45,25,25
"31463",6,1,11,1,1,5,-5,50,-10,65,60
"31464",7,1,15,1,1,-10,60,20,-5,-15,30
"31465",2,16,4,14,0,24,37,36,-41,-19,-36
"31466",2,10,4,13,0,0,10,-32,-40,-42,-36
"31467",18,3,4,19,1,22,30,-40,-2,-36,36
"31468",7,1,11,1,1,-3,58,-18,57,68,33
"31469",10,15,15,9,0,49,10,0,-10,10,-65
"31470",7,1,3,1,0,-50,-55,-30,-48,-90,-20
"31471",10,1,16,13,0,-48,-2,-17,6,-7,-28
"31472",9,1,18,1,0,-17,-74,-20,-39,-10,-22
"31473",18,12,14,2,0,60,60,0,55,35,-5
"31474",7,16,1,9,1,5,9,10,34,18,44
"31475",2,9,4,1,0,5,-10,15,-65,-30,-70
"31476",1,9,15,6,0,32,45,67,15,47,-10
"31477",17,16,13,1,1,-5,15,30,-30,5,10
"31478",3,9,10,16,1,-20,-25,5,-55,40,25
"31479",18,1,2,1,0,9,13,30,0,25,-47
"31480",1,11,17,1,0,-35,-70,-175,-15,-25,-25
"31481",3,1,2,1,0,24,45,63,10,13,-16
"31482",1,1,3,13,0,-80,-100,-55,-110,-70,-50
"31483",1,11,3,13,0,-65,-61,-5,-91,5,-59
"31484",3,12,5,1,0,7,98,43,21,6,63
"31485",18,17,15,9,0,35,15,60,-50,-5,-40
"31486",17,10,13,1,0,-195,40,140,-25,15,5
"31487",1,18,15,1,1,25,20,-20,-10,-100,-50
"31488",12,10,9,15,1,40,45,40,-20,35,30
"31489",18,12,10,18,1,51,35,-6,41,-21,25
"31490",9,1,13,1,0,-140,-70,25,-35,-20,-5
"31491",1,15,1,18,0,0,-85,-80,25,-25,15
"31492",18,1,3,9,0,-45,-85,-40,-60,-40,-36
"31493",18,1,15,1,0,35,10,-35,-10,-40,-65
"31494",1,7,11,1,1,30,135,20,0,55,40
"31495",10,9,1,18,1,40,34,-20,51,-20,91
"31496",16,19,2,10,1,22,30,40,-11,21,18
"31497",11,1,7,9,0,-3,16,32,-64,-30,-35
"31498",11,1,16,19,0,66,60,51,29,16,-3
"31499",15,1,5,1,0,-25,-80,-25,65,0,-15
"31500",6,1,4,1,0,-5,-40,-24,-70,-44,-35
"31501",15,1,10,15,1,-30,50,-73,28,-70,70
"31502",15,1,14,4,1,55,-5,30,-22,7,41
"31503",17,16,1,15,1,60,45,1,60,21,53
"31504",7,1,18,1,1,40,45,16,56,32,52
"31505",10,18,18,7,1,-17,22,41,-75,26,-88
"31506",5,1,16,4,0,-32,-96,-91,-24,-4,-56
"31507",18,13,18,7,0,-1,-2,-10,-59,5,-38
"31508",18,16,13,1,0,50,20,41,65,71,-12
"31509",10,15,4,8,0,-5,-16,-58,-40,-42,-41
"31510",14,1,18,13,1,-80,-35,-18,-45,-33,5
"31511",11,1,13,9,0,-25,-40,40,0,20,-55
"31512",2,7,7,1,0,0,-40,55,-50,5,-7
"31513",13,9,11,18,0,-65,-85,-17,-10,-27,-26
"31514",7,18,1,10,1,90,0,61,100,76,37
"31515",7,1,18,1,1,0,-17,-2,3,-2,24
"31516",13,9,10,1,0,5,10,5,-45,-25,-15
"31517",13,1,12,16,1,28,65,47,0,0,20
"31518",13,1,2,8,0,-7,-30,11,-50,-9,-5
"31519",1,1,15,6,0,-18,-30,-10,-100,-90,-65
"31520",10,1,14,12,0,-21,-62,-17,-45,-15,-50
"31521",4,1,7,9,0,-17,-8,-21,-16,-18,-39
"31522",11,3,16,1,1,-2,-48,20,0,20,34
"31523",17,1,4,1,0,-30,5,10,-45,-5,-5
"31524",17,10,3,16,0,-20,70,-40,40,-80,-50
"31525",6,1,18,13,0,-90,-15,-40,-50,-55,0
"31526",18,1,18,1,0,-19,-17,-28,-4,-36,-36
"31527",13,9,16,12,1,25,40,-100,20,5,55
"31528",13,1,1,9,1,50,115,60,-10,30,30
"31529",18,1,16,9,0,-5,-60,3,-9,5,-15
"31530",1,1,15,7,0,-56,-150,-15,-114,-35,-105
"31531",3,1,1,11,1,-15,-20,-20,-20,-50,20
"31532",14,3,18,5,1,28,55,29,15,5,17
"31533",6,1,7,7,0,-35,-43,-10,-75,-30,-30
"31534",18,1,10,1,1,-30,10,-80,-35,-5,5
"31535",16,18,1,18,0,-41,-78,23,-78,-7,-69
"31536",14,4,15,3,0,-15,-85,30,-73,-7,-36
"31537",1,9,18,12,1,-40,-40,-40,15,-40,5
"31538",1,1,15,1,0,-26,10,10,-42,-30,-9
"31539",18,1,12,12,0,-57,-70,-25,-20,5,47
"31540",1,5,12,12,0,-60,-83,-30,-13,-10,-15
"31541",9,1,16,6,0,-10,-90,20,-100,20,-85
"31542",10,6,10,9,0,-60,-76,-15,-83,-25,-61
"31543",2,10,10,9,0,-25,20,5,10,-30,-60
"31544",1,1,13,9,0,-10,10,55,4,9,-25
"31545",18,12,6,1,0,45,-20,6,30,-45,-41
"31546",4,9,2,9,1,-47,-26,-25,14,-18,2
"31547",13,9,1,17,1,6,-30,-80,27,-33,46
"31548",13,9,4,1,0,-5,-40,-17,-58,-35,-35
"31549",6,1,9,15,0,20,55,15,-55,15,0
"31550",6,1,17,12,1,-25,10,-105,-20,45,40
"31551",18,12,13,1,0,32,49,32,28,34,-7
"31552",15,1,13,9,1,-6,-67,-4,18,26,11
"31553",13,16,13,1,1,-20,25,-10,30,-10,55
"31554",3,13,13,1,0,50,70,5,80,20,-15
"31555",7,4,16,1,0,-7,-5,-19,70,5,75
"31556",13,1,16,19,1,40,-15,-25,0,10,15
"31557",16,4,13,9,0,27,46,69,29,19,-9
"31558",13,1,16,9,0,-42,-105,-44,-40,-54,-90
"31559",13,1,13,9,1,-11,11,39,-38,54,14
"31560",18,3,15,1,0,-2,55,25,-40,-40,-55
"31561",7,16,16,4,1,17,-20,-5,69,55,56
"31562",13,1,8,4,0,5,-15,-5,-37,-5,-93
"31563",15,6,9,15,0,8,20,-15,-5,40,-30
"31564",17,16,13,1,0,-13,-20,38,-30,15,-35
"31565",10,15,13,9,0,3,13,-12,35,3,-10
"31566",1,1,4,1,0,0,-41,23,-38,-25,-66
"31567",10,9,16,11,1,13,-13,-14,-9,-20,8
"31568",1,1,10,1,0,-23,-15,-49,-45,-49,-35
"31569",16,7,13,1,1,36,63,46,28,34,23
"31570",14,3,4,9,0,13,-2,-60,-64,-66,-12
"31571",1,1,6,1,0,-5,-98,7,-8,-80,-58
"31572",9,11,4,1,0,5,45,52,13,-15,-11
"31573",14,1,17,10,0,13,50,-90,50,-90,5
"31574",18,1,6,1,0,-24,-52,-7,-6,17,54
"31575",1,9,13,1,1,-4,-10,10,20,70,54
"31576",7,1,1,9,0,0,-4,-5,-79,-5,-16
"31577",14,1,15,8,0,-30,-38,-33,-45,-45,-44
"31578",2,8,2,13,0,-10,-35,-25,45,-25,-50
"31579",18,1,11,1,1,-40,-75,15,-15,-25,12
"31580",10,13,18,9,0,-15,-25,-13,-25,-3,-58
"31581",1,18,13,1,1,-40,64,90,54,30,6
"31582",18,1,4,1,1,40,43,23,48,13,11
"31583",1,18,10,15,1,-11,54,67,-7,-7,94
"31584",2,16,13,1,1,-14,22,18,3,10,28
"31585",18,1,2,1,0,5,2,20,-45,10,-2
"31586",14,1,17,12,0,-29,-68,-190,-15,-55,20
"31587",13,1,11,4,0,-25,-19,-20,-30,-10,-3
"31588",15,9,16,18,1,7,2,-90,2,-95,74
"31589",13,1,4,9,0,-15,-54,-47,-94,-57,-73
"31590",13,9,7,7,0,-16,6,-1,-44,-11,-8
"31591",1,15,7,9,0,-45,-75,-40,-100,-60,-55
"31592",7,1,16,18,1,45,85,-90,-45,-95,55
"31593",18,1,1,19,0,-10,35,68,-5,-27,-25
"31594",9,1,12,16,0,-7,0,70,-30,0,-35
"31595",11,16,18,1,1,10,17,43,12,57,31
"31596",1,15,9,1,0,-24,-80,-35,-63,-43,-15
"31597",2,9,18,1,1,96,86,40,61,43,14
"31598",13,1,13,1,0,-35,-20,-35,-30,-10,-35
"31599",3,1,16,1,1,11,19,-90,5,-40,20
"31600",17,10,15,9,1,19,60,105,-25,4,-35
"31601",14,1,13,1,1,-5,25,-1,-20,4,40
"31602",16,1,2,9,0,-55,10,-20,-30,-70,-65
"31603",16,4,18,1,0,28,58,67,-14,3,-26
"31604",13,1,15,10,0,-50,-54,-25,-125,-95,2
"31605",6,16,13,1,0,5,-21,15,10,5,-17
"31606",5,1,4,6,0,-7,22,-7,-41,-27,-71
"31607",18,1,7,1,1,-9,-7,12,10,5,20
"31608",7,12,17,16,1,30,65,20,110,45,-10
"31609",18,1,15,9,0,130,40,0,20,0,-10
"31610",13,9,18,1,0,-38,-73,-28,-130,-118,-25
"31611",4,10,1,12,1,-10,-29,-28,36,-8,55
